
turn-left-ll-1-68,-0.65
turn-left-ll-1-71,-0.70
turn-left-ll-1-74,-0.75
turn-left-ll-1-77,-0.80
turn-left-ll-1-80,-0.80
turn-left-ll-1-83,-0.85
turn-left-ll-1-86,-0.85
turn-left-ll-1-89,-0.90
turn-left-ll-1-92,-0.90
turn-left-ll-1-95,-0.95
turn-left-ll-1-98,-0.95
turn-left-ll-1-101,-0.95
turn-left-ll-1-104,-1.00
turn-left-ll-1-107,-1.00
turn-left-ll-1-110,-1.00
turn-left-ll-1-113,-1.00
turn-left-ll-1-116,-1.00
turn-left-ll-1-119,-1.00
turn-left-ll-1-122,-1.00
turn-left-ll-1-125,-1.00
turn-left-ll-1-128,-1.00
turn-left-ll-1-131,-0.95
turn-left-ll-1-134,-0.95
turn-left-ll-1-137,-0.90
turn-left-ll-1-140,-0.90
turn-left-ll-1-143,-0.85
turn-left-ll-1-146,-0.85
turn-left-ll-1-149,-0.80
turn-left-ll-1-152,-0.80
turn-left-ll-1-155,-0.75
turn-left-ll-1-158,-0.75
turn-left-ll-1-161,-0.71
turn-left-ll-1-164,-0.71
turn-left-ll-1-167,-0.65
turn-left-ll-1-170,-0.65
turn-left-ll-1-173,-0.60
turn-left-ll-1-176,-0.60
turn-left-ll-1-179,-0.55
turn-left-ll-1-182,-0.55
turn-left-ll-1-185,-0.55
turn-left-ll-1-188,-0.50
turn-left-ll-5-35,0.00
turn-left-ll-5-38,0.00
turn-left-ll-5-41,0.00
turn-left-ll-5-44,0.00
turn-left-ll-5-47,0.00
turn-left-ll-5-50,0.00
turn-left-ll-5-53,0.00
turn-left-ll-5-56,0.00
turn-left-ll-5-59,0.00
turn-left-ll-5-62,0.00
turn-left-ll-5-65,-0.60
turn-left-ll-5-68,-0.65
turn-left-ll-5-71,-0.70
turn-left-ll-5-74,-0.75
turn-left-ll-5-77,-0.75
turn-left-ll-5-80,-0.80
turn-left-ll-5-83,-0.85
turn-left-ll-5-86,-0.85
turn-left-ll-5-89,-0.90
turn-left-ll-5-92,-0.90
turn-left-ll-5-95,-0.90
turn-left-ll-5-98,-0.95
turn-left-ll-5-101,-0.95
turn-left-ll-5-104,-1.00
turn-left-ll-5-107,-1.00
turn-left-ll-5-110,-1.00
turn-left-ll-5-113,-1.00
turn-left-ll-5-116,-1.00
turn-left-ll-5-119,-1.00
turn-left-ll-5-122,-1.00
turn-left-ll-5-125,-1.00
turn-left-ll-5-128,-1.00
turn-left-ll-5-131,-0.95
turn-left-ll-5-134,-0.95
turn-left-ll-5-137,-0.90
turn-left-ll-5-140,-0.90
turn-left-ll-5-143,-0.85
turn-left-ll-5-146,-0.85
turn-left-ll-5-149,-0.80
turn-left-ll-5-152,-0.80
turn-left-ll-5-155,-0.75
turn-left-ll-5-158,-0.75
turn-left-ll-5-161,-0.70
turn-left-ll-5-164,-0.70
turn-left-ll-5-167,-0.70
turn-left-ll-5-170,-0.65
turn-left-ll-5-173,-0.65
turn-left-ll-5-176,-0.60
turn-left-ll-5-179,-0.55
turn-left-ll-5-182,-0.55
turn-left-ll-5-185,-0.55
turn-left-ll-5-188,-0.50
turn-left-ll-5-191,-0.50
turn-left-ll-4-35,0.00
turn-left-ll-4-38,0.00
turn-left-ll-4-41,0.00
turn-left-ll-4-44,0.00
turn-left-ll-4-47,0.00
turn-left-ll-4-50,0.00
turn-left-ll-4-53,0.00
turn-left-ll-4-56,0.00
turn-left-ll-4-59,0.00
turn-left-ll-4-62,0.00
turn-left-ll-4-65,-0.60
turn-left-ll-4-68,-0.65
turn-left-ll-4-71,-0.70
turn-left-ll-4-74,-0.75
turn-left-ll-4-77,-0.80
turn-left-ll-4-80,-0.80
turn-left-ll-4-83,-0.85
turn-left-ll-4-86,-0.85
turn-left-ll-4-89,-0.90
turn-left-ll-4-92,-0.90
turn-left-ll-4-95,-0.95
turn-left-ll-4-98,-0.95
turn-left-ll-4-101,-0.95
turn-left-ll-4-104,-1.00
turn-left-ll-4-107,-1.00
turn-left-ll-4-110,-1.00
turn-left-ll-4-113,-1.00
turn-left-ll-4-116,-1.00
turn-left-ll-4-119,-1.00
turn-left-ll-4-122,-1.00
turn-left-ll-4-125,-1.00
turn-left-ll-4-128,-1.00
turn-left-ll-4-131,-0.95
turn-left-ll-4-134,-0.95
turn-left-ll-4-137,-0.90
turn-left-ll-4-140,-0.90
turn-left-ll-4-143,-0.85
turn-left-ll-4-146,-0.85
turn-left-ll-4-149,-0.80
turn-left-ll-4-152,-0.80
turn-left-ll-4-155,-0.75
turn-left-ll-4-158,-0.75
turn-left-ll-4-161,-0.70
turn-left-ll-4-164,-0.70
turn-left-ll-4-167,-0.65
turn-left-ll-4-170,-0.65
turn-left-ll-4-173,-0.60
turn-left-ll-4-176,-0.60
turn-left-ll-4-179,-0.55
turn-left-ll-4-182,-0.55
turn-left-ll-6-35,0.00
turn-left-ll-6-38,0.00
turn-left-ll-6-41,0.00
turn-left-ll-6-44,0.00
turn-left-ll-6-47,0.00
turn-left-ll-6-50,0.00
turn-left-ll-6-53,0.00
turn-left-ll-6-56,0.00
turn-left-ll-6-59,0.00
turn-left-ll-6-62,0.00
turn-left-ll-6-65,0.00
turn-left-ll-6-68,-0.60
turn-left-ll-6-71,-0.65
turn-left-ll-6-74,-0.70
turn-left-ll-6-77,-0.75
turn-left-ll-6-80,-0.80
turn-left-ll-6-83,-0.80
turn-left-ll-6-86,-0.85
turn-left-ll-6-89,-0.85
turn-left-ll-6-92,-0.90
turn-left-ll-6-95,-0.90
turn-left-ll-6-98,-0.95
turn-left-ll-6-101,-0.95
turn-left-ll-6-104,-0.95
turn-left-ll-6-107,-1.00
turn-left-ll-6-110,-1.00
turn-left-ll-6-113,-1.00
turn-left-ll-6-116,-1.00
turn-left-ll-6-119,-1.00
turn-left-ll-6-122,-1.00
turn-left-ll-6-125,-1.00
turn-left-ll-6-128,-1.00
turn-left-ll-6-131,-1.00
turn-left-ll-6-134,-0.95
turn-left-ll-6-137,-0.95
turn-left-ll-6-140,-0.90
turn-left-ll-6-143,-0.90
turn-left-ll-6-146,-0.85
turn-left-ll-6-149,-0.85
turn-left-ll-6-152,-0.80
turn-left-ll-6-155,-0.80
turn-left-ll-6-158,-0.75
turn-left-ll-6-161,-0.75
turn-left-ll-6-164,-0.70
turn-left-ll-6-167,-0.70
turn-left-ll-6-170,-0.65
turn-left-ll-6-173,-0.65
turn-left-ll-6-176,-0.60
turn-left-ll-6-179,-0.60
turn-left-ll-6-182,-0.55
turn-left-ll-6-185,-0.55
turn-left-ll-6-188,-0.50
turn-left-ll-7-35,0.00
turn-left-ll-7-38,0.00
turn-left-ll-7-41,0.00
turn-left-ll-7-44,0.00
turn-left-ll-7-47,0.00
turn-left-ll-7-50,0.00
turn-left-ll-7-53,0.00
turn-left-ll-7-56,0.00
turn-left-ll-7-59,0.00
turn-left-ll-7-62,-0.55
turn-left-ll-7-65,-0.65
turn-left-ll-7-68,-0.70
turn-left-ll-7-71,-0.75
turn-left-ll-7-74,-0.75
turn-left-ll-7-77,-0.80
turn-left-ll-7-80,-0.85
turn-left-ll-7-83,-0.85
turn-left-ll-7-86,-0.85
turn-left-ll-7-89,-0.90
turn-left-ll-7-92,-0.90
turn-left-ll-7-95,-0.95
turn-left-ll-7-98,-0.95
turn-left-ll-7-101,-1.00
turn-left-ll-7-104,-1.00
turn-left-ll-7-107,-1.00
turn-left-ll-7-110,-1.00
turn-left-ll-7-113,-1.00
turn-left-ll-7-116,-1.00
turn-left-ll-7-119,-1.00
turn-left-ll-7-122,-1.00
turn-left-ll-7-125,-1.00
turn-left-ll-7-128,-0.95
turn-left-ll-7-131,-0.95
turn-left-ll-7-134,-0.95
turn-left-ll-7-137,-0.90
turn-left-ll-7-140,-0.90
turn-left-ll-7-143,-0.85
turn-left-ll-7-146,-0.85
turn-left-ll-7-149,-0.80
turn-left-ll-7-152,-0.75
turn-left-ll-7-155,-0.75
turn-left-ll-7-158,-0.75
turn-left-ll-7-161,-0.70
turn-left-ll-7-164,-0.70
turn-left-ll-7-167,-0.65
turn-left-ll-7-170,-0.60
turn-left-ll-7-173,-0.60
turn-left-ll-7-176,-0.60
turn-left-ll-7-179,-0.55
turn-left-ll-7-182,-0.55
turn-left-ll-7-185,-0.50
turn-left-ll-7-188,-0.50
turn-left-ll-7-191,0.00
turn-left-ll-7-194,0.00
turn-left-ll-7-197,0.00

turn-left-ll-10-35,0.00
turn-left-ll-10-38,0.00
turn-left-ll-10-41,0.00
turn-left-ll-10-44,0.00
turn-left-ll-10-47,0.00
turn-left-ll-10-50,0.00
turn-left-ll-10-53,0.00
turn-left-ll-10-56,0.00
turn-left-ll-10-59,0.00
turn-left-ll-10-62,0.00
turn-left-ll-10-65,-0.55
turn-left-ll-10-68,-0.60
turn-left-ll-10-71,-0.65
turn-left-ll-10-74,-0.70
turn-left-ll-10-77,-0.75
turn-left-ll-10-80,-0.80
turn-left-ll-10-83,-0.80
turn-left-ll-10-86,-0.85
turn-left-ll-10-89,-0.85
turn-left-ll-10-92,-0.90
turn-left-ll-10-95,-0.90
turn-left-ll-10-98,-0.90
turn-left-ll-10-101,-0.95
turn-left-ll-10-104,-0.95
turn-left-ll-10-107,-0.95
turn-left-ll-10-110,-1.00
turn-left-ll-10-113,-1.00
turn-left-ll-10-116,-1.00
turn-left-ll-10-119,-1.00
turn-left-ll-10-122,-1.00
turn-left-ll-10-125,-1.00
turn-left-ll-10-128,-1.00
turn-left-ll-10-131,-1.00
turn-left-ll-10-134,-1.00
turn-left-ll-10-137,-0.95
turn-left-ll-10-140,-0.95
turn-left-ll-10-143,-0.90
turn-left-ll-10-146,-0.90
turn-left-ll-10-149,-0.85
turn-left-ll-10-152,-0.85
turn-left-ll-10-155,-0.80
turn-left-ll-10-158,-0.80
turn-left-ll-10-161,-0.75
turn-left-ll-10-164,-0.75
turn-left-ll-10-167,-0.70
turn-left-ll-10-170,-0.70
turn-left-ll-10-173,-0.65
turn-left-ll-10-176,-0.65
turn-left-ll-10-179,-0.60
turn-left-ll-10-182,-0.60
turn-left-ll-10-185,-0.55
turn-left-ll-10-188,-0.55
turn-left-ll-9-35,0.00
turn-left-ll-9-38,0.00
turn-left-ll-9-41,0.00
turn-left-ll-9-44,0.00
turn-left-ll-9-47,0.00
turn-left-ll-9-50,0.00
turn-left-ll-9-53,0.00
turn-left-ll-9-56,0.00
turn-left-ll-9-59,0.00
turn-left-ll-9-62,-0.55
turn-left-ll-9-65,-0.65
turn-left-ll-9-68,-0.70
turn-left-ll-9-71,-0.70
turn-left-ll-9-74,-0.75
turn-left-ll-9-77,-0.80
turn-left-ll-9-80,-0.80
turn-left-ll-9-83,-0.85
turn-left-ll-9-86,-0.85
turn-left-ll-9-89,-0.90
turn-left-ll-9-92,-0.90
turn-left-ll-9-95,-0.90
turn-left-ll-9-98,-0.95
turn-left-ll-9-101,-0.95
turn-left-ll-9-104,-1.00
turn-left-ll-9-107,-1.00
turn-left-ll-9-110,-1.00
turn-left-ll-9-113,-1.00
turn-left-ll-9-116,-1.00
turn-left-ll-9-119,-1.00
turn-left-ll-9-122,-1.00
turn-left-ll-9-125,-1.00
turn-left-ll-9-128,-1.00
turn-left-ll-9-131,-1.00
turn-left-ll-9-134,-0.95
turn-left-ll-9-137,-0.95
turn-left-ll-9-140,-0.90
turn-left-ll-9-143,-0.90
turn-left-ll-9-146,-0.85
turn-left-ll-9-149,-0.85
turn-left-ll-9-152,-0.80
turn-left-ll-9-155,-0.80
turn-left-ll-9-158,-0.75
turn-left-ll-9-161,-0.75
turn-left-ll-9-164,-0.70
turn-left-ll-9-167,-0.65
turn-left-ll-9-170,-0.65
turn-left-ll-9-173,-0.60
turn-left-ll-9-176,-0.60
turn-left-ll-9-179,-0.60
turn-left-ll-9-182,-0.55
turn-left-ll-9-185,-0.55
turn-left-ll-9-188,-0.50
turn-left-ll-9-191,-0.50
turn-left-ll-9-194,0.00
turn-left-ll-9-197,0.00
turn-left-ll-9-200,0.00

turn-left-ll-8-35,0.00
turn-left-ll-8-38,0.00
turn-left-ll-8-41,0.00
turn-left-ll-8-44,0.00
turn-left-ll-8-47,0.00
turn-left-ll-8-50,0.00
turn-left-ll-8-53,0.00
turn-left-ll-8-56,0.00
turn-left-ll-8-59,0.00
turn-left-ll-8-62,0.00
turn-left-ll-8-65,-0.60
turn-left-ll-8-68,-0.65
turn-left-ll-8-71,-0.70
turn-left-ll-8-74,-0.75
turn-left-ll-8-77,-0.80
turn-left-ll-8-80,-0.80
turn-left-ll-8-83,-0.85
turn-left-ll-8-86,-0.85
turn-left-ll-8-89,-0.90
turn-left-ll-8-92,-0.90
turn-left-ll-8-95,-0.90
turn-left-ll-8-98,-0.95
turn-left-ll-8-101,-0.95
turn-left-ll-8-104,-1.00
turn-left-ll-8-107,-1.00
turn-left-ll-8-110,-1.00
turn-left-ll-8-113,-1.00
turn-left-ll-8-116,-1.00
turn-left-ll-8-119,-1.00
turn-left-ll-8-122,-1.00
turn-left-ll-8-125,-1.00
turn-left-ll-8-128,-1.00
turn-left-ll-8-131,-0.95
turn-left-ll-8-134,-0.95
turn-left-ll-8-137,-0.90
turn-left-ll-8-140,-0.90
turn-left-ll-8-143,-0.85
turn-left-ll-8-146,-0.85
turn-left-ll-8-149,-0.80
turn-left-ll-8-152,-0.80
turn-left-ll-8-155,-0.75
turn-left-ll-8-158,-0.75
turn-left-ll-8-161,-0.70
turn-left-ll-8-164,-0.70
turn-left-ll-8-167,-0.65
turn-left-ll-8-170,-0.65
turn-left-ll-8-173,-0.60
turn-left-ll-8-176,-0.60
turn-left-ll-8-179,-0.60
turn-left-ll-8-182,-0.55
turn-left-ll-8-185,-0.55
turn-left-ld-9-2,0.00
turn-left-ld-9-5,0.00
turn-left-ld-9-8,0.00
turn-left-ld-9-11,0.00
turn-left-ld-9-14,0.00
turn-left-ld-9-17,0.00
turn-left-ld-9-20,0.00
turn-left-ld-9-23,0.00
turn-left-ld-9-26,0.00
turn-left-ld-9-29,0.00
turn-left-ld-9-32,0.00
turn-left-ld-9-35,0.00
turn-left-ld-9-38,0.00
turn-left-ld-9-41,0.00
turn-left-ld-9-44,0.00
turn-left-ld-9-47,0.00
turn-left-ld-9-50,0.00
turn-left-ld-9-53,0.00
turn-left-ld-9-56,0.00
turn-left-ld-9-59,0.00
turn-left-ld-9-62,0.00
turn-left-ld-9-65,0.00
turn-left-ld-9-68,-0.65
turn-left-ld-9-71,-0.70
turn-left-ld-9-74,-0.75
turn-left-ld-9-77,-0.75
turn-left-ld-9-80,-0.80
turn-left-ld-9-83,-0.85
turn-left-ld-9-86,-0.85
turn-left-ld-9-89,-0.90
turn-left-ld-9-92,-0.90
turn-left-ld-9-95,-0.95
turn-left-ld-9-98,-0.95
turn-left-ld-9-101,-1.00
turn-left-ld-9-104,-1.00
turn-left-ld-9-107,-1.00
turn-left-ld-9-110,-1.00
turn-left-ld-9-113,-1.00
turn-left-ld-9-116,-1.00
turn-left-ld-9-119,-1.00
turn-left-ld-9-122,-1.00
turn-left-ld-9-125,-1.00
turn-left-ld-9-128,-0.95
turn-left-ld-9-131,-0.95
turn-left-ld-9-134,-0.90
turn-left-ld-9-137,-0.85
turn-left-ld-9-140,-0.85
turn-left-ld-9-143,-0.80
turn-left-ld-9-146,-0.80
turn-left-ld-9-149,-0.75
turn-left-ld-9-152,-0.75
turn-left-ld-9-155,-0.70
turn-left-ld-8-17,0.00
turn-left-ld-8-20,0.00
turn-left-ld-8-23,0.00
turn-left-ld-8-26,0.00
turn-left-ld-8-29,0.00
turn-left-ld-8-32,0.00
turn-left-ld-8-35,0.00
turn-left-ld-8-38,0.00
turn-left-ld-8-41,0.00
turn-left-ld-8-44,0.00
turn-left-ld-8-47,0.00
turn-left-ld-8-50,0.00
turn-left-ld-8-53,0.00
turn-left-ld-8-56,0.00
turn-left-ld-8-59,0.00
turn-left-ld-8-62,0.00
turn-left-ld-8-65,-0.55
turn-left-ld-8-68,-0.65
turn-left-ld-8-71,-0.70
turn-left-ld-8-74,-0.75
turn-left-ld-8-77,-0.80
turn-left-ld-8-80,-0.80
turn-left-ld-8-83,-0.85
turn-left-ld-8-86,-0.85
turn-left-ld-8-89,-0.90
turn-left-ld-8-92,-0.90
turn-left-ld-8-95,-0.95
turn-left-ld-8-98,-0.95
turn-left-ld-8-101,-1.00
turn-left-ld-8-104,-1.00
turn-left-ld-8-107,-1.00
turn-left-ld-8-110,-1.00
turn-left-ld-8-113,-1.00
turn-left-ld-8-116,-1.00
turn-left-ld-8-119,-1.00
turn-left-ld-8-122,-1.00
turn-left-ld-8-125,-1.00
turn-left-ld-8-128,-0.95
turn-left-ld-8-131,-0.95
turn-left-ld-8-134,-0.90
turn-left-ld-8-137,-0.85
turn-left-ld-8-140,-0.85
turn-left-ld-8-143,-0.80
turn-left-ld-8-146,-0.80
turn-left-ld-8-149,-0.75
turn-left-ld-8-152,-0.75
turn-left-ld-8-155,-0.70
turn-left-ld-8-158,-0.70
turn-left-ld-8-161,-0.65
turn-left-ld-8-164,-0.65
turn-left-ld-8-167,-0.60
turn-left-ld-8-170,-0.55
turn-left-ld-8-173,-0.55
turn-left-ld-8-176,-0.50
turn-left-ld-3-35,0.00
turn-left-ld-3-38,0.00
turn-left-ld-3-41,0.00
turn-left-ld-3-44,0.00
turn-left-ld-3-47,0.00
turn-left-ld-3-50,0.00
turn-left-ld-3-53,0.00
turn-left-ld-3-56,0.00
turn-left-ld-3-59,0.00
turn-left-ld-3-62,0.00
turn-left-ld-3-65,-0.55
turn-left-ld-3-68,-0.65
turn-left-ld-3-71,-0.70
turn-left-ld-3-74,-0.75
turn-left-ld-3-77,-0.80
turn-left-ld-3-80,-0.80
turn-left-ld-3-83,-0.85
turn-left-ld-3-86,-0.85
turn-left-ld-3-89,-0.90
turn-left-ld-3-92,-0.90
turn-left-ld-3-95,-0.95
turn-left-ld-3-98,-0.95
turn-left-ld-3-101,-1.00
turn-left-ld-3-104,-1.00
turn-left-ld-3-107,-1.00
turn-left-ld-3-110,-1.00
turn-left-ld-3-113,-1.00
turn-left-ld-3-116,-1.00
turn-left-ld-3-119,-1.00
turn-left-ld-3-122,-1.00
turn-left-ld-3-125,-1.00
turn-left-ld-3-128,-0.95
turn-left-ld-3-131,-0.95
turn-left-ld-3-134,-0.90
turn-left-ld-3-137,-0.90
turn-left-ld-3-140,-0.85
turn-left-ld-3-143,-0.80
turn-left-ld-3-146,-0.80
turn-left-ld-3-149,-0.75
turn-left-ld-3-152,-0.75
turn-left-ld-3-155,-0.70
turn-left-ld-14-35,0.00
turn-left-ld-14-38,0.00
turn-left-ld-14-41,0.00
turn-left-ld-14-44,0.00
turn-left-ld-14-47,0.00
turn-left-ld-14-50,0.00
turn-left-ld-14-53,0.00
turn-left-ld-14-56,0.00
turn-left-ld-14-59,0.00
turn-left-ld-14-62,0.00
turn-left-ld-14-65,-0.60
turn-left-ld-14-68,-0.65
turn-left-ld-14-71,-0.70
turn-left-ld-14-74,-0.75
turn-left-ld-14-77,-0.80
turn-left-ld-14-80,-0.85
turn-left-ld-14-83,-0.85
turn-left-ld-14-86,-0.90
turn-left-ld-14-89,-0.90
turn-left-ld-14-92,-0.95
turn-left-ld-14-95,-0.95
turn-left-ld-14-98,-0.95
turn-left-ld-14-101,-1.00
turn-left-ld-14-104,-1.00
turn-left-ld-14-107,-1.00
turn-left-ld-14-110,-1.00
turn-left-ld-14-113,-1.00
turn-left-ld-14-116,-1.00
turn-left-ld-14-119,-1.00
turn-left-ld-14-122,-0.95
turn-left-ld-14-125,-0.95
turn-left-ld-14-128,-0.90
turn-left-ld-14-131,-0.90
turn-left-ld-14-134,-0.85
turn-left-ld-14-137,-0.80
turn-left-ld-14-140,-0.80
turn-left-ld-14-143,-0.75
turn-left-ld-14-146,-0.75
turn-left-ld-14-149,-0.70
turn-left-ld-14-152,-0.70
turn-left-ld-14-155,-0.65
turn-left-ld-14-158,-0.65
turn-left-ld-15-35,0.00
turn-left-ld-15-38,0.00
turn-left-ld-15-41,0.00
turn-left-ld-15-44,0.00
turn-left-ld-15-47,0.00
turn-left-ld-15-50,0.00
turn-left-ld-15-53,0.00
turn-left-ld-15-56,0.00
turn-left-ld-15-59,0.00
turn-left-ld-15-62,0.00
turn-left-ld-15-65,-0.60
turn-left-ld-15-68,-0.65
turn-left-ld-15-71,-0.70
turn-left-ld-15-74,-0.75
turn-left-ld-15-77,-0.80
turn-left-ld-15-80,-0.80
turn-left-ld-15-83,-0.85
turn-left-ld-15-86,-0.85
turn-left-ld-15-89,-0.90
turn-left-ld-15-92,-0.90
turn-left-ld-15-95,-0.95
turn-left-ld-15-98,-0.95
turn-left-ld-15-101,-1.00
turn-left-ld-15-104,-1.00
turn-left-ld-15-107,-1.00
turn-left-ld-15-110,-1.00
turn-left-ld-15-113,-1.00
turn-left-ld-15-116,-1.00
turn-left-ld-15-119,-1.00
turn-left-ld-15-122,-1.00
turn-left-ld-15-125,-0.95
turn-left-ld-15-128,-0.95
turn-left-ld-15-131,-0.90
turn-left-ld-15-134,-0.85
turn-left-ld-15-137,-0.85
turn-left-ld-15-140,-0.80
turn-left-ld-15-143,-0.80
turn-left-ld-15-146,-0.75
turn-left-ld-15-149,-0.75
turn-left-ld-15-152,-0.70
turn-left-ld-15-155,-0.70
turn-left-ld-2-38,0.00
turn-left-ld-2-41,0.00
turn-left-ld-2-44,0.00
turn-left-ld-2-47,0.00
turn-left-ld-2-50,0.00
turn-left-ld-2-53,0.00
turn-left-ld-2-56,0.00
turn-left-ld-2-59,0.00
turn-left-ld-2-62,0.00
turn-left-ld-2-65,-0.55
turn-left-ld-2-68,-0.65
turn-left-ld-2-71,-0.70
turn-left-ld-2-74,-0.75
turn-left-ld-2-77,-0.80
turn-left-ld-2-80,-0.80
turn-left-ld-2-83,-0.85
turn-left-ld-2-86,-0.85
turn-left-ld-2-89,-0.90
turn-left-ld-2-92,-0.90
turn-left-ld-2-95,-0.95
turn-left-ld-2-98,-0.95
turn-left-ld-2-101,-0.95
turn-left-ld-2-104,-1.00
turn-left-ld-2-107,-1.00
turn-left-ld-2-110,-1.00
turn-left-ld-2-113,-1.00
turn-left-ld-2-116,-1.00
turn-left-ld-2-119,-1.00
turn-left-ld-2-122,-1.00
turn-left-ld-2-125,-1.00
turn-left-ld-2-128,-0.95
turn-left-ld-2-131,-0.90
turn-left-ld-2-134,-0.90
turn-left-ld-2-137,-0.85
turn-left-ld-2-140,-0.85
turn-left-ld-2-143,-0.80
turn-left-ld-2-146,-0.80
turn-left-ld-2-149,-0.75
turn-left-ld-2-152,-0.75
turn-left-ld-2-155,-0.70


turn-left-ld-1-35,0.00
turn-left-ld-1-38,0.00
turn-left-ld-1-41,0.00
turn-left-ld-1-44,0.00
turn-left-ld-1-47,0.00
turn-left-ld-1-50,0.00
turn-left-ld-1-53,0.00
turn-left-ld-1-56,0.00
turn-left-ld-1-59,0.00
turn-left-ld-1-62,-0.55
turn-left-ld-1-65,-0.65
turn-left-ld-1-68,-0.70
turn-left-ld-1-71,-0.75
turn-left-ld-1-74,-0.80
turn-left-ld-1-77,-0.80
turn-left-ld-1-80,-0.85
turn-left-ld-1-83,-0.85
turn-left-ld-1-86,-0.90
turn-left-ld-1-89,-0.90
turn-left-ld-1-92,-0.95
turn-left-ld-1-95,-0.95
turn-left-ld-1-98,-1.00
turn-left-ld-1-101,-1.00
turn-left-ld-1-104,-1.00
turn-left-ld-1-107,-1.00
turn-left-ld-1-110,-1.00
turn-left-ld-1-113,-1.00
turn-left-ld-1-116,-1.00
turn-left-ld-1-119,-1.00
turn-left-ld-1-122,-1.00
turn-left-ld-1-125,-0.95
turn-left-ld-1-128,-0.90
turn-left-ld-1-131,-0.90
